OBJECTID,Name,Address,City,State,Zip,Status,x,y
54923,CVS Pharmacy #09578,3120 West Imperial Highway,INGLEWOOD,CA,90303,open,-13172126.9905786,4019487.64076231
54924,CVS Pharmacy #08840,311C WEST PACIFIC COAST HIGHWAY,WILMINGTON,CA,90744,open,-13165392.1613856,4000921.52016585
54925,CVS Pharmacy #09668,727 S ARROYO PARKWAY,PASADENA,CA,91105,open,-13152148.4815659,4046704.27530097
54927,CVS Pharmacy #09714,26861 SIERRA HWY,SANTA CLARITA,CA,91321,open,-13187675.5404551,4083319.40304105
54928,CVS Pharmacy #09852,11426 WASHINGTON BOULEVARD,Whittier,CA,90606,open,-13143267.1899514,4024852.99383956
54931,CVS Pharmacy #08865,11011 ALONDRA BOULEVARD,NORWALK,CA,90650,open,-13146801.6951036,4013731.21988794
54932,CVS Pharmacy #09848,20 E ORANGE GROVE BLVD,PASADENA,CA,91103,open,-13152414.8691074,4049946.81231864
54933,CVS Pharmacy #09666,2419 WORKMAN STREET,LOS ANGELES,CA,90031,open,-13159577.7217425,4038778.6344357
54935,CVS Pharmacy #09850,5969 N LANKERSHIM BLVD,NORTH HOLLYWOOD,CA,91601,open,-13178389.8251306,4052888.31831842
54936,CVS Pharmacy #09642,8530 RESEDA BLVD,NORTHRIDGE,CA,91324,open,-13195353.3570546,4059123.79579388
54938,CVS Pharmacy #08781,1485 S GAREY,POMONA,CA,91766,open,-13107895.0877934,4034802.23141111
54939,CVS Pharmacy #09576,10889 WELLWORTH AVENUE,LOS ANGELES,CA,90024,open,-13184937.0809816,4036484.90829175
54940,CVS Pharmacy #09584,4345 WEST CENTURY BOULEVARD,INGLEWOOD,CA,90304,open,-13174864.0028987,4021520.16899853
54942,CVS Pharmacy #09123,3800 MARTIN LUTHER KING JR BOULEVARD,LYNWOOD,CA,90262,open,-13157827.2227497,4019004.11651831
54943,CVS Pharmacy #09699,27983 SECO CANYON ROAD,SANTA CLARITA,CA,91350,open,-13195202.7417836,4090682.35510961
54944,CVS Pharmacy #08522,"43839 15TH STREET WEST, SUITE P",LANCASTER,CA,93534,open,-13153294.4044041,4120290.71161463
54946,CVS Pharmacy #09594,901 S CENTRAL AVENUE,COMPTON,CA,90220,open,-13163598.1364719,4013726.39234213
54949,CVS Pharmacy #09122,700 S GAFFEY,SAN PEDRO,CA,90731,open,-13168220.7896466,3993630.33456132
54954,CVS Pharmacy #09144,7021 HOLLYWOOD BLVD,LOS ANGELES,CA,90028,open,-13173852.7766443,4042466.44313895
54957,WALGREENS #9139,670 N LAKE AVE,PASADENA,CA,911011220,open,-13150391.3034037,4049954.21120875
54960,FAIR OAKS PHARMACY & SODA FOUNTAIN,1526 MISSION ST,S PASADENA,CA,91030,open,-13152507.5982432,4044388.91652294
54962,CVS Pharmacy #16093,2169 W REDONDO BEACH BLVD,GARDENA,CA,90247,open,-13170888.7838825,4013636.68081987
54963,CVS Pharmacy #16415,2831 E EASTLAND CTR DR,WEST COVINA,CA,91791,open,-13122983.888173,4038607.68759333
54968,WALGREENS #9560,2453 S AZUSA AVE,WEST COVINA,CA,917921536,open,-13126174.972696,4033135.25056904
54969,ST ANTONY PHARMACY,310 E GRAND AVE SUITE 105,EL SEGUNDO,CA,90245,open,-13181721.61749,4017965.09159854
54974,CVS Pharmacy #05834,11574 LOWER AZUSA RD,EL MONTE,CA,91732,open,-13137414.790362,4040982.89601692
54975,DOWNEY PLAZA PHARMACY,11480 BROOKSHIRE AVE STE 102,DOWNEY,CA,90241,open,-13150291.8950984,4020221.6868459
54977,WALGREENS #6930,19266 Soledad Canyon Rd,Santa Clarita,CA,913513366,open,-13188206.6457457,4084718.49888129
54978,ENCINO CARE PHARMACY,16025 VENTURA BLVD STE 100,ENCINO,CA,91436,open,-13189353.2365009,4049823.04978038
54979,CVS Pharmacy #09160,102 N SAN GABRIEL BLVD,SAN GABRIEL,CA,91775,open,-13145811.8421915,4042699.28995388
54981,BIOCARE RX SPECIALTY PHARMACY LLC,5435 BALBOA BLVD STE 210,ENCINO,CA,91316,open,-13191503.483785,4051576.16424723
54982,CVS Pharmacy #07191,15718 HAWTHORNE BLVD,LAWNDALE,CA,90260,open,-13174908.6420145,4013807.79040085
54987,"OptumRx Pharmacy 707, Inc",4900 Rivergrade Road Suite E110,Irwindale,CA,917061460,open,-13133425.7677289,4042567.13670209
54994,WALMART PHARMACY 10-5154,1827 Walnut Grove Ave,ROSEMEAD,CA,917703789,open,-13144835.6815767,4035647.16639832
54997,COMPTON COMM PHARMACY,555 W COMPTON BLVD STE 102,COMPTON,CA,90220,open,-13161693.4599845,4014874.73515139
55000,COSLO PHARMACY,150 S Raymond Ave,Alhambra,CA,918013166,open,-13151811.5174673,4040788.12424739
55001,CVS Pharmacy #01176,25829 NARBONNE AVE,LOMITA,CA,90717,open,-13171354.2106735,4000492.08890056
55006,CVS Pharmacy #16060,2462 FOOTHILL BLVD,LA VERNE,CA,91750,open,-13108935.7023933,4043547.76922416
55007,CVS Pharmacy #16095,11051 VICTORY BLVD,NORTH HOLLYWOOD,CA,91606,open,-13177118.7791847,4053919.76818112
55011,CVS Pharmacy #17226,6700 TOPANGA CANYON BLVD,CANOGA PARK,CA,91303,open,-13203121.1198027,4054634.23503803
55012,CVS Pharmacy #17259,747 GRAND AVE,DIAMOND BAR,CA,91765,open,-13115741.1081435,4029572.52536772
55016,CVS Pharmacy #09787,3943 SAN FERNANDO RD,GLENDALE,CA,91204,open,-13164575.6329206,4045992.45869459
55022,RALPHS PHARMACY,13321 E SOUTH STREET,CERRITOS,CA,90703,open,-13140998.8326875,4010030.96723203
55029,CVS Pharmacy #09212,1843 S LA CIENEGA BLVD,LOS ANGELES,CA,90035,open,-13177628.3998136,4034589.42891632
55037,WALGREENS #10262,9830 LONG BEACH BLVD,SOUTH GATE,CA,902804153,open,-13159783.7741199,4021613.29718989
55038,CVS Pharmacy #01666,846 W AVENUE K,LANCASTER,CA,93534,open,-13152036.2715192,4123651.14625005
55044,MESA PHARMACY IV,7218 Van Nuys Blvd Ste B,Van Nuys,CA,91405,open,-13185630.8240482,4055917.80449232
55053,RALPHS PHARMACY,670 S WESTERN AVE,LOS ANGELES,CA,90005,open,-13170087.6175072,4036897.68846565
55060,SUPERIOR PHARMACY,11755 VICTORY BLVD STE 100A,NORTH HOLLYWOOD,CA,91606,open,-13179090.3586862,4053917.61502443
55062,SMITH PHARMACY INC,1107 N WESTERN AVE,LOS ANGELES,CA,90029,open,-13170136.5980832,4041033.034493
55064,CVS Pharmacy #06582,255 MAIN ST,VENICE,CA,90291,open,-13188988.4425295,4028370.47262342
55065,TLC MEDICAL ARTS PHARMACY,1500 W COVINA PKWY STE 100,WEST COVINA,CA,91790,open,-13128968.423998,4038072.42017565
55076,MedQuickRx,546 W LAS TUNAS DR,SAN GABRIEL,CA,91776,open,-13147630.4687126,4042546.70215525
55079,ALL FOR HEALTH HEALTH FOR ALL,519 E BROADWAY,GLENDALE,CA,91205,open,-13163442.1778653,4048505.33139693
55135,Diplomat Specialty Pharmacy,15211 VANOWEN STREET STE 301,VAN NUYS,CA,914053606,open,-13187403.4756196,4054897.2089227
55138,CARE PLUS PHARMACY INC,19015 VENTURA BLVD,TARZANA,CA,91356,open,-13196735.0545743,4052012.50054236
55139,HACIENDA HEIGHTS PHARMACY,17170 COLIMA RD STE F,HACIENDA HEIGHTS,CA,91745,open,-13128188.7422845,4027431.15496485
55140,MULTICARE PHARMACY,4849 VAN NUYS BLVD STE 101A,SHERMAN OAKS,CA,91403,open,-13185673.1254547,4050196.35936298
55143,CVS Pharmacy #08870,8859 ALONDRA BLVD,PARAMOUNT,CA,90723,open,-13151705.0960341,4013953.02099533
55153,BELLAIRE PHARMACY,12650 SHERMAN WAY STE 9,NORTH HOLLYWOOD,CA,91605,open,-13181253.5190312,4055826.41417645
55156,CVS Pharmacy #05775,3151 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,open,-13133357.4175615,4038259.88857699
55158,WALGREENS #5798,401 N AZUSA AVE,COVINA,CA,917223609,open,-13125407.3134875,4040734.35761037
55160,WALGREENS,18568 VENTURA BLVD,TARZANA,CA,913564146,open,-13195566.199921,4051555.98258558
55165,WALGREENS #9491,10955 MAGNOLIA BLVD N,NORTH HOLLYWOOD,CA,916013907,open,-13176836.8069145,4050986.87449284
55168,CVS Pharmacy #01778,3883 E FOOTHILL BLVD,PASADENA,CA,91107,open,-13143868.2038822,4049010.28626449
55169,MED CENTER PHARMACY INC,14624 SHERMAN WAY STE 104,VAN NUYS,CA,91405,open,-13185977.2503036,4055826.0103917
55172,HACIENDA PHARMACY,3120 S HACIENDA BLVD STE 105,HACIENDA HEIGHTS,CA,91745,open,-13132639.2955264,4026242.34962388
55174,Royal Hills Pharmacy,7301 MEDICAL CENTER DR #106,WEST HILLS,CA,91307,open,-13205789.5593165,4056040.96050055
55186,CVS Pharmacy #16236,888 W ARROW HWY,SAN DIMAS,CA,91773,open,-13116061.3743185,4042838.83900124
55196,CVS Pharmacy #,2195 GLENDALE GALLERIA,GLENDALE,CA,91210,open,-13164491.3640661,4048029.85498521
55198,SHALOM COMPOUNDING PHARMACY,18000 VENTURA BLVD STE 2,ENCINO,CA,91316,open,-13194111.4768153,4050898.75273986
55202,RALPHS PHARMACY,7257 W SUNSET BLVD,West Hollywood,CA,90046,open,-13174472.4922496,4041990.14374353
55206,RALPHS PHARMACY,645 W 9TH ST,LOS ANGELES,CA,90017,open,-13164769.885432,4034956.19327
55209,KAISER PERMANENTE PHARMACY #253,13652 CANTARA ST 1ST FLR RM 12R01,PANORAMA CITY,CA,914025423,open,-13183660.9143391,4058345.23382997
55212,National Pharmacy,7420 SANTA MONICA BLVD,WEST HOLLYWOOD,CA,90046,open,-13174844.4106683,4040957.22197662
55213,RALPHS PHARMACY,3455 SEPULVEDA BLVD,TORRANCE,CA,90505,open,-13174209.3329733,4005734.36689311
55216,BELLA VIDA PHARMACY,1037 W. CARSON ST,TORRANCE,CA,90502,open,-13168402.2404166,4006239.84446581
55220,WALGREENS #11440,2331 S ALTANTIC BLVD,MONTEREY PARK,CA,917546805,open,-13152166.5153234,4033844.11414284
55227,ZELZAH PHARMACY,17911 VENTURA BLVD,ENCINO,CA,91316,open,-13193832.8441299,4050817.08937458
55229,MEDALLION PRESCRIPTION PHARMACY,23101 SHERMAN PLACE UNIT 101,WEST HILLS,CA,91307,open,-13205837.983295,4055843.77693386
55230,PORTER RANCH PHARMACY,19950 Rinaldi Street Suite 102,PORTER RANCH,CA,91326,open,-13199083.6731911,4065835.27003044
55240,RALPHS PHARMACY,160 NORTH LAKE AVE,PASADENA,CA,91101,open,-13150316.4967059,4048768.97045678
55246,CVS Pharmacy #17349,1621 S ALAMEDA ST,COMPTON,CA,90220,open,-13160134.2078769,4012667.8680213
55248,CVS Pharmacy #,651 W SEPULVEDA BLVD,CARSON,CA,90745,open,-13167498.1035124,4003232.76879553
55251,CVS Pharmacy #,11133 BALBOA BLVD,GRANADA HILLS,CA,91344,open,-13191642.1878705,4065524.89367981
55256,WALGREENS #9882,331 N Pacific Coast Hwy,EL SEGUNDO,CA,902454444,open,-13179842.0992075,4018123.79000301
55261,WALGREENS #7575,3643 PECK RD,EL MONTE,CA,917313530,open,-13138390.9509767,4038575.97132313
55263,VENICE PHARMACY,1514 S VERMONT AVE,LOS ANGELES,CA,90006,open,-13168136.1868336,4034808.41134093
55265,AV PHARMACY,38750 TRADE CENTER DR STE G,PALMDALE,CA,93551,open,-13151538.1167979,4107820.10655077
55269,WALGREENS #11442,310 S Lake Ave,PASADENA,CA,911013537,open,-13150376.386592,4047680.01927408
55279,The Medicine Shoppe,11003 LAKEWOOD BLVD STE 101,DOWNEY,CA,90241,open,-13149461.1177387,4020386.32036218
55280,WALGREENS #11449,4616 DE LONGPRE AVE,LOS ANGELES,CA,900276076,open,-13167990.6922592,4041807.99104672
55284,RITE AID PHARMACY 06495,9333 WHITTIER BOULEVARD,PICO RIVERA,CA,906602746,open,-13144477.7894138,4028700.24570812
55293,WALGREENS #10069,11983 HAWTHORNE BLVD,HAWTHORNE,CA,902503015,open,-13174952.1679354,4018597.08117025
55294,CVS Pharmacy #17230,2370 S AZUSA AVE,WEST COVINA,CA,91792,open,-13126158.9426894,4033086.22146141
55297,GLENDALE RX PHARMACY,1030 S GLENDALE AVE STE 101&102,GLENDALE,CA,91205,open,-13163679.0657418,4046786.71603858
55308,GLENOAKS RX PHARMACY,303 S GLENOAKS BLVD STE 16,BURBANK,CA,91502,open,-13169565.9743734,4053172.37819937
55309,NORTH VALLEY PHARMACY AND MEDICAL SUPPLIES INC,11541 LAUREL CANYON BLVD STE C,SAN FERNANDO,CA,91340,open,-13186300.6334243,4066387.6100944
55311,PARK COMPOUNDING PHARMACY,4333 Park Terrace Dr Ste 160,WESTLAKE VILLAGE,CA,913615653,open,-13225015.7712104,4048142.70317314
55313,ARCADIA MEDICAL PHARMACY,612 W DUARTE RD STE 102,ARCADIA,CA,91007,open,-13141470.1594115,4045699.56845065
55314,CVS Pharmacy #06976,4414 E York Blvd,LOS ANGELES,CA,90041,open,-13160184.6356063,4045433.44561192
55316,CVS Pharmacy #08898,7300 ALAMEDA ST,WALNUT PARK,CA,90255,open,-13161635.1285713,4025265.08462753
55318,SERRANO MEDICAL PHARMACY,4220 W 3RD STREET STE 100,LOS ANGELES,CA,90020,open,-13169773.6965432,4038047.96216024
55320,PALISADES COMPOUNDING PHARMACY,540 PALISADES DRIVE,PACIFIC PALISADES,CA,90272,open,-13197130.0161277,4034951.22239214
55323,MAGNOLIA PHARMACY,2211 WEST MAGNOLIA BLVD 115,BURBANK,CA,91506,open,-13174495.6467037,4053596.93381036
55326,COSTCO PHARMACY #1015,520 N LONE HILL AVE,SAN DIMAS,CA,917731725,open,-13116621.7566351,4043837.1082705
55327,VONS PHARMACY #2832,1600 FOOTHILL BLVD,LA VERNE,CA,917503436,open,-13110506.6430474,4044256.07134847
55332,WALGREENS #6974,3331 W CENTURY BLVD,INGLEWOOD,CA,903031366,open,-13172401.8384013,4021502.59013117
55333,WALGREENS #10767,23925 NEWHALL RANCH RD,Santa Clarita,CA,913555701,open,-13197408.5374936,4086677.30858343
55337,KAISER PERMANENTE PHMCY #554,1336 S BRIDGEGATE DR,DIAMOND BAR,CA,917653955,open,-13117385.5196615,4028400.95206484
55338,Paramount Family Pharmacy,8010 2ND STREET,PARAMOUNT,CA,90723,open,-13153466.8382954,4015129.14831283
55339,New Life Pharmacy,1722 Desire Ave Ste 103,Rowland Heights,CA,917482969,open,-13124128.3638578,4027069.1972765
55341,CVS Pharmacy #06705,316 PACIFIC COAST HIGHWAY,REDONDO BEACH,CA,90277,open,-13178830.0937167,4008176.06207897
55354,CVS Pharmacy #17415,38019 47TH ST E,PALMDALE,CA,93552,open,-13141077.646887,4106125.57058511
55361,WALGREENS #11243,11930 STUDEBAKER RD,NORWALK,CA,906507548,open,-13146723.77146,4018534.96729485
55374,QUALITY HOME INFUSION,212 W Magnolia Blvd,BURBANK,CA,915021724,open,-13171061.1064542,4052641.53781504
55376,Carrie's Pharmacy,501 N Glenoaks Blvd,Burbank,CA,915021123,open,-13170282.4266161,4053817.08997621
55382,CVS Pharmacy #17354,2700 W 120th St,Hawthorne,CA,90250,open,-13171485.6789921,4018347.68862538
55384,CVS Pharmacy #17481,6750 CHERRY AVE,LONG BEACH,CA,90805,open,-13154208.1147845,4012354.78135586
55388,CVS Pharmacy #17521,1701 N GAFFEY ST,SAN PEDRO,CA,90731,open,-13168325.429968,3996747.10105042
55391,KAISER PERMANENTE PHRMCY #041,3280 Foothill Blvd 1st Floor Ste 16,Pasadena,CA,911073103,open,-13144963.3650326,4048844.83507474
55395,WALGREENS #11785,6100 Pacific Blvd,Huntington Park,CA,902552923,open,-13160766.6139041,4026854.39102135
55400,ABC Compounding Pharmacy,16311 Ventura Blvd Ste 110,Encino,CA,91436,open,-13190085.9413893,4049933.89790381
55414,Golden Wellness Rx,1230 Montana Ave Ste 106,Santa Monica,CA,90403,open,-13190935.4204235,4032969.22408691
55415,Ronald Reagan UCLA Outpatient Pharmacy,662 Gayley Ave 662 Gayley Ave Room B140B,Los Angeles,CA,90095,open,-13159335.2678915,4042799.71669677
55416,Tujunga Pharmacy,7341 Foothill Blvd. #101,TUJUNGA,CA,91042,open,-13168187.0598409,4062521.92979269
55424,SAN JOSE PHARMACY,222 W. Eulalia Street Suite 212,Glendale,CA,91204,open,-13164247.4630617,4045790.20493754
55426,Clinica Msr Oscar A Romero,123 S Alvarado Street,Los Angeles,CA,90057,open,-13165854.1372724,4037687.81724671
55429,LAC/ USC OPD 2P82 Pharmacy,2010 Zonal Ave Room 2P82,Los Angeles,CA,90033,open,-13158831.5471957,4036841.65590428
55431,CVS Pharmacy #03553,21590 E Valley Blvd,City of Industry,CA,91789,open,-13117318.505328,4032293.72541827
55443,Mother's Care Pharmacy,3500 W 6th St Ste 120,Los Angeles,CA,900205801,open,-13168927.6684132,4037326.33996343
55445,WALGREENS #7654,14102 Ramona Blvd,Baldwin Park,CA,917063138,open,-13131868.4080527,4040179.90398297
55448,Kaiser Permanente Phrmcy #563,12801 Crossroads Pkwy South,City of Industry,CA,91746,open,-13138376.9247209,4032796.34956786
55450,CVS Pharmacy #,19105 Golden Valley Rd,SANTA CLARITA,CA,91387,open,-13187415.7207636,4081864.62982667
55454,COSTCO PHARMACY #1050,340 LAKEWOOD CENTER MALL,LAKEWOOD,CA,907122409,open,-13151014.4699132,4008740.22277758
55456,THE PHARMACY DEPOT,"4948 W Pico Bl, Unit B",Los Angeles,CA,90019,open,-13174037.2330406,4035202.05290865
55457,Playa Pharmacy,8131 W Manchester Ave,Playa del Rey,CA,90293,open,-13184520.1894886,4023233.63456003
55461,Washington Pharmacy,2487 E Washington Blvd F,Pasadena,CA,911042047,open,-13146738.3543133,4051556.92439566
55462,Choice Compounding Pharmacy,4201 Torrance Blvd Suite 120,Torrance,CA,90503,open,-13175621.0867556,4007120.86532063
55472,CVS Pharmacy #05499,1954 Durfee Ave.,South El Monte,CA,91733,open,-13139074.2300112,4034809.48611168
55479,KAISER PERMANENTE PHARMACY #269,11001 Sepulveda Blvd Fl 2,Mission Hills,CA,91345,open,-13187730.7549225,4065239.04242949
55482,SAMS PHARMACY 10-6614,4901 N Santa Anita Ave,El Monte,CA,917311415,open,-13138865.3946465,4041350.00080316
55489,WALGREENS #10112,9018 Firestone Blvd,Downey,CA,902415318,open,-13149458.4460709,4020116.62855595
55492,CITI PHARMACY,1013 S. CENTRAL AVE,GLENDALE,CA,91204,open,-13164445.7230748,4046841.85618048
55496,Ardmore Pharmacy,3545 Wilshire Blvd Suite 200,Los Angeles,CA,90010,open,-13169322.4073275,4037115.77465656
55501,UMC Pharmacy,1201 1/2 N Vermont Ave,Los Angeles,CA,900291703,open,-13168200.8634578,4041381.85922852
55502,Wilshire Le Doux Medical Pharmacy,8536 Wilshire Blvd Ste 101,Beverly Hills,CA,902113103,open,-13177733.9306908,4037567.41312985
55507,KAISER PERMANENTE PHARMACY #054,9333 Imperial Hwy Fl 1,Downey,CA,902422812,open,-13150078.1616761,4017689.82283777
55514,KD PHARMACY,10970 Sherman Way Ste 110,Burbank,CA,915051003,open,-13169738.8535426,4051304.65663028
55522,TRI-TECH PHARMACEUTICALS,910 BROADWAY AVE NO 105,SANTA MONICA,CA,90401,open,-13190098.4091722,4031336.89345242
55525,San Gabriel Medical Pharmacy,1250 S SUNSET STE 207,WEST COVINA,CA,91790,open,-13129671.7405408,4036918.51598681
55527,WALGREENS #11735,16100 Ventura Blvd,Encino,CA,914362502,open,-13189585.7829171,4049788.74627202
55530,CVS Pharmacy #17595,6000 Sepulveda Blvd Ste 2250,Culver City,CA,902306478,open,-13179700.3894957,4026873.3206601
